# Directed graph (each unordered pair of nodes is saved once): roadNet-PA.txt 
# Pennsylvania road network
# Nodes: 1088092 Edges: 3083796
# FromNodeId	ToNodeId
599719	599692
482503	482504
315780	315788
37405	37404
473129	473880
255914	258149
441543	437538
492940	491785
331057	331055
955090	955091
689471	689472
437486	437588
792960	792822
333262	333160
376858	376857
470482	470479
62423	62438
360851	360961
452632	452634
15035	15034
857744	857645
317737	318038
201552	201553
171283	170208
94861	94859
631467	631468
1032466	1032467
473938	472260
329281	329062
923269	923095
526170	526158
805410	805404
336011	336008
767400	767405
266540	260474
794393	794398
753154	753451
83970	83969
295756	295754
787298	787296
442739	442741
119857	119844
353957	353955
201999	201995
141685	141645
197592	197520
232022	235784
681661	681569
1029447	1029448
813007	813100
700664	701213
345252	345140
811446	811445
46530	46531
681849	681816
623819	623837
107033	107036
300155	300149
688539	682254
920991	921062
444864	446294
941235	941428
25472	24409
176924	176925
764384	764336
53985	56670
726885	726863
254134	253998
378501	378499
206849	206848
22961	22962
451586	451584
592100	592102
559312	559313
839779	839778
42898	42839
477813	467687
669525	669524
320514	320511
645930	646044
682472	682566
561802	561726
1042173	1042135
564702	564665
262811	262812
129431	129424
978792	978790
1057783	1057743
990837	990836
798037	798038
260699	260543
505297	505296
168650	167720
415450	415454
72497	72496
445755	445742
820527	820528
329509	329332
285943	285944
215179	213536
374691	375540
288628	288630
910665	910663
1086009	1086013
917663	916974
199529	199530
334752	334746
266058	259549
233187	233188
276820	276822
201602	201600
980741	980728
1005049	1005443
688183	687785
492056	492656
1014651	1014695
137700	137698
536246	536488
720746	720749
203793	203794
907779	919292
679205	679349
37880	37867
186884	211714
841471	841434
278399	278395
1031741	1031742
63860	63784
466490	468488
419438	424757
439578	442392
74059	74058
397900	397898
727520	727519
614248	614232
983509	983507
574979	574978
742686	742667
474595	474592
203225	203572
507347	507349
52542	52543
999508	1001045
149170	149379
197872	197878
623051	623041
500533	500721
78134	78167
246103	246104
958703	958669
31975	31976
578461	578192
880238	880237
81776	81788
914763	915539
18421	18420
163539	163538
968733	968732
459849	459452
1029988	1029987
867058	866277
517717	517718
1067447	1065531
434618	434612
444177	444151
555261	555260
989035	989039
819067	818724
981597	981589
502257	501926
494167	494166
515725	515618
467299	470203
587261	603413
830719	830721
757360	757357
645222	645221
153109	153110
968292	968290
775073	775083
470022	470033
886864	886861
880478	881227
791838	791827
1012345	1012342
680055	679702
63096	63095
16066	16073
241718	241710
602419	602410
742070	742071
444896	444895
599846	600007
244763	244762
853207	853206
791287	791286
135911	135912
453458	453448
446838	446693
201604	201617
77487	77488
169512	161548
373030	373032
286744	284926
572037	572038
839603	839602
159921	159914
315380	315378
639951	639952
938883	938881
572640	572639
723304	723267
1057477	1057478
697738	697746
1051087	1043573
1003147	1003149
316724	316723
230896	230895
500369	500268
557836	557835
119629	119630
547880	547878
927968	927671
37852	38469
819723	820391
177568	177260
594012	593909
421694	433259
227851	227854
475682	475687
729128	729129
338747	338931
823357	826110
792995	792994
20793	20794
563425	1058023
1068182	1077264
572192	572191
60255	60251
782539	782546
19208	19186
1042487	1042492
176545	176544
551965	551977
268801	268880
336336	336663
933736	933732
805078	805462
41659	41660
587857	587686
329642	329641
159513	159511
529374	529055
70286	70285
11736	11634
397374	397176
852106	852116
394374	394378
90746	90881
101216	101220
346442	346440
888675	888191
198771	198784
380477	380478
588332	588289
798856	798853
672235	678358
759697	759698
24660	24658
48181	48183
643699	643720
276705	276706
617929	617974
1059047	1059066
645000	645056
368404	368375
624983	624984
710007	709978
14964	14963
303862	303873
621509	621497
1067415	1087749
598899	598913
409199	414505
4716	4725
477851	477834
958588	958587
232513	235722
416906	417104
286024	310817
167182	167183
604449	588468
647248	647217
456635	456636
1087213	1082064
499262	499244
89854	89848
740116	740113
928803	928804
710391	710395
727114	727113
132313	132312
866116	866767
847968	848013
982029	982025
294873	294861
685881	685879
904377	899729
516499	517114
246575	246148
145007	145006
628193	629260
609095	609102
895039	895033
806406	816376
585348	585351
531302	531303
77866	77873
177859	177858
334707	334705
432059	419836
864418	864422
467985	467986
651811	651813
2252	1951
829631	829632
187371	187392
836032	836074
41333	41332
53238	53147
1087377	1060618
164111	164109
209862	209860
294795	294796
1060520	1060421
893305	893307
309075	307000
722835	722836
25355	25692
335423	335422
372054	372009
791037	791038
182565	182524
475413	475584
898627	904796
16308	16310
993756	993757
504059	504104
906820	906517
696224	686030
983225	985054
439634	439636
250656	241829
352314	352316
848917	848910
313106	313567
345133	345132
474634	474950
427799	427814
1055572	1055573
831711	831707
412480	412472
125381	125973
1000295	1000294
865031	859495
531425	532101
384311	395621
947539	941575
101127	101142
807418	807563
640408	640376
362022	363052
1022366	1022365
905641	905639
554956	555273
151467	151468
929568	929567
943826	943829
1045300	1045317
316146	315330
36795	53196
492327	492330
548074	548357
118250	118248
325869	325867
831285	831283
743	931
47281	47299
25920	25922
1020730	1020726
549347	549346
38843	38846
249066	249063
589155	589156
224900	224898
209970	209971
898782	898747
275794	283305
461272	461271
839830	839842
519390	519819
758587	758592
416134	416116
256218	256208
549681	552447
560401	560400
1004168	1004003
324337	324358
319023	318995
871807	872040
1075630	1075619
915241	915240
1007257	1008213
875076	875077
354293	350694
1052643	1052596
770904	770803
817798	817840
995317	995318
862967	867871
33874	33878
274202	274231
857114	857116
296325	296327
433801	424509
864132	862351
845679	845774
750740	750766
1015923	1015924
831076	831082
197731	197675
40232	40152
702833	702832
458876	459651
926626	922806
1007794	1007793
911737	912011
180359	180070
653183	653182
812149	811466
870164	870166
796237	796235
841208	841209
703299	703298
833175	833113
515387	515386
502517	502524
343361	340721
139740	139749
300266	300230
525946	525947
769478	769475
562998	562999
659110	659117
140513	140509
74048	74108
424251	424249
779892	779891
1016025	1016027
295427	296964
1065632	1065510
864532	864531
1018945	1019686
357695	357509
670054	670055
30604	30603
183885	183373
116402	116404
727360	727362
85663	93016
528089	527785
521652	522052
847806	847809
772694	772695
41244	41245
67959	66465
367118	366859
755579	755566
624704	624794
948848	948850
244634	244627
190730	211026
785157	785158
1068868	1087557
217176	214176
575462	575467
50062	50033
418401	418400
902319	904565
230310	230304
736925	736916
718784	718785
816221	805662
691153	691163
832361	832363
600260	600261
407573	407574
179963	176440
378318	377933
648279	648297
169963	169962
583752	583756
116772	116771
314381	314448
750745	750743
1044188	1044186
759037	759039
985278	985277
20936	20935
96776	96775
814934	812401
672376	672377
876157	876158
1026109	1026110
616660	616656
47805	47765
519367	519364
5555	5507
394319	394322
850784	850798
968811	969001
334378	334417
1040338	1040358
158256	158255
262191	262190
450528	450527
843688	847971
128114	128576
868738	868597
735025	735273
757757	757762
143509	143691
443153	457940
716272	716271
324531	324071
19446	34487
229217	230971
843364	843357
121917	122272
616148	616133
904793	898967
515368	514903
607803	608762
571067	571068
877984	877960
452133	452132
986049	986044
815527	803998
1057798	1057871
231263	231122
505488	512497
954135	954184
33307	33303
823538	823527
100189	100170
595236	595241
98987	98989
451156	451570
164801	164420
753596	753558
49637	49633
349820	348819
266390	259516
924069	924070
178561	178519
458857	458872
847521	847522
919197	918999
52036	56026
1061761	1061760
1010125	1010121
669488	669672
787422	787420
631604	631603
697741	697738
444469	444468
72501	72500
1006697	1005710
521727	521723
130467	130116
245807	245244
765738	765739
486412	486422
214308	214310
983762	983763
238998	239395
434582	434572
1050425	1050429
463237	463719
665917	665916
534003	534004
994924	994956
805918	806539
459694	459692
652083	652082
333158	333160
168139	168118
66852	66858
399511	408030
270472	270471
437432	436976
234654	234660
867337	867333
600006	605832
387063	387571
190134	190133
540240	540239
336514	336475
203632	201779
743815	743320
327233	326925
454217	453856
824890	824892
687261	687258
473304	473306
113677	113678
1060034	1060048
609770	608620
382553	383772
101833	101824
287672	287653
49862	49861
492584	492587
837778	837227
725438	725439
412482	412486
313631	313633
37703	37796
223061	223064
712549	712548
989136	989149
851351	839813
295826	295673
975903	975899
80540	92723
846533	844316
274978	274983
681834	681833
68129	68124
307540	307535
15986	15956
522886	522898
352121	352010
1082686	1082689
127237	146935
843089	843087
1006247	1006093
656632	656633
37296	37301
975223	975246
186507	186549
1018148	1018149
110207	110205
903283	903258
763175	763148
156818	151511
996381	996379
405089	405092
777174	771535
277272	276139
612384	612381
436488	436485
391622	391623
64245	68326
337965	341125
263668	263667
124981	123141
169962	168983
37739	37714
14563	14562
552639	551840
77631	77974
792995	792988
235796	235997
1077206	1077212
696456	686546
98450	98453
933253	933248
180316	180044
360648	360645
745200	745199
202007	201891
735574	735573
624225	626487
989368	989379
455859	444306
568666	568668
846808	846521
799781	799782
474624	474625
1049912	1049897
193382	193384
466417	467359
118914	118936
852542	852541
154971	154973
514589	514587
195501	195502
412818	412812
1040054	1040053
593612	593614
495043	495042
373780	373696
377407	377408
138687	138685
265798	265800
955976	955887
569857	569856
315648	315658
51608	51564
944842	944841
972321	972322
745143	788308
157731	157730
157909	157910
581580	581581
404051	404048
743595	743435
738301	738296
29755	29770
844250	844249
531867	531871
216014	216012
808632	808405
1016223	1016224
223902	223931
811037	811030
916027	916026
927473	927175
768932	768072
1030511	1030558
978751	978750
438260	438749
369888	367582
237885	237890
282104	276919
765134	765136
829103	829094
813713	813703
175564	175609
100145	109682
333535	332374
696775	696605
161385	161497
654470	654469
863712	863713
111251	111254
144884	145145
87673	87590
260448	259842
999929	999930
